name,id,waterbody,month,year,Lat,Long,type,turbidity,SAL,WT
AW1 Trockenort,111030108,Achterwasser,7,2015,54.01667,13.958331,Coast,0.8,2.7,19
P20 Peenemuende s.,111032085,Peenestrom,7,2015,54.121,13.773,Coast,1.25,7.2,18.65
P42 Wolgast s.,111034208,Peenestrom,7,2015,54.023358,13.760763,Coast,0.977777777777778,6.1,18.3
P48 Lassan,111034806,Peenestrom,7,2015,53.96667,13.891671,Coast,0.78,2.6,19
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,7,2015,54.20333,13.905002,Coast,3.03,7.8,18.67
RB2 Vitte oe.,112190202,Vitter Bodden,7,2015,54.57,13.131672,Coast,2.3125,9.6,17.3
RB3 Bugspitze s.,112190309,Rassower Strom,7,2015,54.55333,13.178332,Coast,2.18888888888889,9.3,18.01
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,7,2015,54.56333,13.293332,Coast,1.76,9,18.46
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,7,2015,54.54333,13.426672,Coast,1.11428571428571,6.85,18.68
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,7,2015,54.50667,13.490002,Coast,1,8,18.665
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,7,2015,54.43167,13.491672,Coast,0.375,5.1,19.7
RB1 Schaprode w.,112400185,Schaproder Bodden,7,2015,54.515,13.125002,Coast,2.1,9.4,17
DB1 Pramort,103050101,Barther Fahrwasser,8,2015,54.42,12.926671,Coast,1.39090909090909,8.6,19.4
DB2 Sundische Wiese,103050208,Grabow,8,2015,54.39167,12.838331,Coast,0.55,9,20
DB6 Barth oe.,103050603,Barther Bodden,8,2015,54.395001,12.750001,Coast,0.45,9.1,19.6
DB10 Bodstedt n.,103051008,Bodstedter Bodden,8,2015,54.395001,12.623331,Coast,0.35,7.9,20.65
DB16 Saal nw.,103051606,Saaler Bodden,8,2015,54.335001,12.448331,Coast,0.25,4.6,20.6
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,8,2015,54.40167,13.105001,Coast,1.675,9.1,20.53
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,8,2015,54.51167,13.050002,Coast,3.27777777777778,10.1,17.885
GB2 I.Vilm s.,105010285,Greifswalder Bodden,8,2015,54.26667,13.516671,Coast,1.53333333333333,8.25,17.65
GB3 Daenische Wiek n.,105010306,Daenische Wiek,8,2015,54.15,13.483331,Coast,1.37142857142857,8.3,17.61
GB7 Struck,105010701,Greifswalder Bodden,8,2015,54.20667,13.653331,Coast,1.72,8.2,17.905
GB19 Zentralbereich,105011907,Greifswalder Bodden,8,2015,54.20667,13.566671,Coast,1.77142857142857,8.4,17.765
S66 Stralsund,109016609,Andershofer Bucht,8,2015,54.28667,13.131671,Coast,1.18571428571429,9.5,18.25
GB10 Ruden s.,111021001,Greifswalder Bodden,8,2015,54.18833,13.775001,Coast,2.025,7.95,18.16
AW1 Trockenort,111030108,Achterwasser,8,2015,54.01667,13.958331,Coast,0.8,1.7,19.9
P20 Peenemuende s.,111032085,Peenestrom,8,2015,54.121,13.773,Coast,1.25,2.6,20.05
P42 Wolgast s.,111034208,Peenestrom,8,2015,54.023358,13.760763,Coast,0.977777777777778,2,19.95
P48 Lassan,111034806,Peenestrom,8,2015,53.96667,13.891671,Coast,0.78,1.7,19.8
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,8,2015,54.20333,13.905002,Coast,3.03,8.05,17.16
RB2 Vitte oe.,112190202,Vitter Bodden,8,2015,54.57,13.131672,Coast,2.3125,10,18.6
RB3 Bugspitze s.,112190309,Rassower Strom,8,2015,54.55333,13.178332,Coast,2.18888888888889,9.45,20.31
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,8,2015,54.56333,13.293332,Coast,1.76,8,21.57
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,8,2015,54.54333,13.426672,Coast,1.11428571428571,7.25,20.47
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,8,2015,54.50667,13.490002,Coast,1,7.25,20.19
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,8,2015,54.43167,13.491672,Coast,0.375,5.3,20.1
RB1 Schaprode w.,112400185,Schaproder Bodden,8,2015,54.515,13.125002,Coast,2.1,10,18.6
DB1 Pramort,103050101,Barther Fahrwasser,9,2015,54.42,12.926671,Coast,1.39090909090909,9,15.5
DB2 Sundische Wiese,103050208,Grabow,9,2015,54.39167,12.838331,Coast,0.55,8.5,15.4
DB6 Barth oe.,103050603,Barther Bodden,9,2015,54.395001,12.750001,Coast,0.45,8.5,15.5
DB10 Bodstedt n.,103051008,Bodstedter Bodden,9,2015,54.395001,12.623331,Coast,0.35,7.2,15.55
DB16 Saal nw.,103051606,Saaler Bodden,9,2015,54.335001,12.448331,Coast,0.25,4.6,15.8
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,9,2015,54.40167,13.105001,Coast,1.675,9.1,14.775
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,9,2015,54.51167,13.050002,Coast,3.27777777777778,10.4,15.1
GB2 I.Vilm s.,105010285,Greifswalder Bodden,9,2015,54.26667,13.516671,Coast,1.53333333333333,8,17.285
GB3 Daenische Wiek n.,105010306,Daenische Wiek,9,2015,54.15,13.483331,Coast,1.37142857142857,8.1,16.775
GB7 Struck,105010701,Greifswalder Bodden,9,2015,54.20667,13.653331,Coast,1.72,8,16.89
GB19 Zentralbereich,105011907,Greifswalder Bodden,9,2015,54.20667,13.566671,Coast,1.77142857142857,7.9,16.64
S66 Stralsund,109016609,Andershofer Bucht,9,2015,54.28667,13.131671,Coast,1.18571428571429,8.6,15.63
GB10 Ruden s.,111021001,Greifswalder Bodden,9,2015,54.18833,13.775001,Coast,2.025,7.9,15.96
AW1 Trockenort,111030108,Achterwasser,9,2015,54.01667,13.958331,Coast,0.8,3.7,15.1
P20 Peenemuende s.,111032085,Peenestrom,9,2015,54.121,13.773,Coast,1.25,7.5,15.55
P42 Wolgast s.,111034208,Peenestrom,9,2015,54.023358,13.760763,Coast,0.977777777777778,7.15,15.45
P48 Lassan,111034806,Peenestrom,9,2015,53.96667,13.891671,Coast,0.78,3.5,15.2
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,9,2015,54.20333,13.905002,Coast,3.03,8.1,16.405
RB2 Vitte oe.,112190202,Vitter Bodden,9,2015,54.57,13.131672,Coast,2.3125,8.7,18
RB3 Bugspitze s.,112190309,Rassower Strom,9,2015,54.55333,13.178332,Coast,2.18888888888889,9.35,15.32
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,9,2015,54.56333,13.293332,Coast,1.76,9,15.07
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,9,2015,54.54333,13.426672,Coast,1.11428571428571,7.9,15.585
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,9,2015,54.50667,13.490002,Coast,1,8.2,15.595
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,9,2015,54.43167,13.491672,Coast,0.375,5.2,15.5
RB1 Schaprode w.,112400185,Schaproder Bodden,9,2015,54.515,13.125002,Coast,2.1,9,18
DB1 Pramort,103050101,Barther Fahrwasser,10,2015,54.42,12.926671,Coast,1.39090909090909,9.7,14.3
DB2 Sundische Wiese,103050208,Grabow,10,2015,54.39167,12.838331,Coast,0.55,8.8,14.3
DB6 Barth oe.,103050603,Barther Bodden,10,2015,54.395001,12.750001,Coast,0.45,8,14.2
DB10 Bodstedt n.,103051008,Bodstedter Bodden,10,2015,54.395001,12.623331,Coast,0.35,7.8,14.2
DB16 Saal nw.,103051606,Saaler Bodden,10,2015,54.335001,12.448331,Coast,0.25,4.7,14.2
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,10,2015,54.40167,13.105001,Coast,1.675,8.1,9.95
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,10,2015,54.51167,13.050002,Coast,3.27777777777778,9.4,11.75
GB2 I.Vilm s.,105010285,Greifswalder Bodden,10,2015,54.26667,13.516671,Coast,1.53333333333333,7.855,12.2470833333333
GB3 Daenische Wiek n.,105010306,Daenische Wiek,10,2015,54.15,13.483331,Coast,1.37142857142857,7.91,12.1633333333333
GB7 Struck,105010701,Greifswalder Bodden,10,2015,54.20667,13.653331,Coast,1.72,7.97,12.195
GB19 Zentralbereich,105011907,Greifswalder Bodden,10,2015,54.20667,13.566671,Coast,1.77142857142857,7.91,12.2254166666667
S66 Stralsund,109016609,Andershofer Bucht,10,2015,54.28667,13.131671,Coast,1.18571428571429,8.49,11.3525
GB10 Ruden s.,111021001,Greifswalder Bodden,10,2015,54.18833,13.775001,Coast,2.025,7.645,11.8859090909091
AW1 Trockenort,111030108,Achterwasser,10,2015,54.01667,13.958331,Coast,0.8,2.3,9.1
P20 Peenemuende s.,111032085,Peenestrom,10,2015,54.121,13.773,Coast,1.25,2.8,9.35
P42 Wolgast s.,111034208,Peenestrom,10,2015,54.023358,13.760763,Coast,0.977777777777778,2.6,8.9
P48 Lassan,111034806,Peenestrom,10,2015,53.96667,13.891671,Coast,0.78,2.1,8.6
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,10,2015,54.20333,13.905002,Coast,3.03,7.975,12.3478571428571
RB2 Vitte oe.,112190202,Vitter Bodden,10,2015,54.57,13.131672,Coast,2.3125,9.2,9.4
RB3 Bugspitze s.,112190309,Rassower Strom,10,2015,54.55333,13.178332,Coast,2.18888888888889,8.95,10.55
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,10,2015,54.56333,13.293332,Coast,1.76,8.7,9.6
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,10,2015,54.54333,13.426672,Coast,1.11428571428571,8.3,9.85
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,10,2015,54.50667,13.490002,Coast,1,8.3,9.95
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,10,2015,54.43167,13.491672,Coast,0.375,5.3,9.2
RB1 Schaprode w.,112400185,Schaproder Bodden,10,2015,54.515,13.125002,Coast,2.1,9.2,9.8
DB1 Pramort,103050101,Barther Fahrwasser,11,2015,54.42,12.926671,Coast,1.39090909090909,11.1,8.9
DB2 Sundische Wiese,103050208,Grabow,11,2015,54.39167,12.838331,Coast,0.55,8.4,8.5
DB6 Barth oe.,103050603,Barther Bodden,11,2015,54.395001,12.750001,Coast,0.45,7.5,8.7
DB10 Bodstedt n.,103051008,Bodstedter Bodden,11,2015,54.395001,12.623331,Coast,0.35,8.05,6.1
DB16 Saal nw.,103051606,Saaler Bodden,11,2015,54.335001,12.448331,Coast,0.25,4.9,6.6
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,11,2015,54.40167,13.105001,Coast,1.675,11.35,5.645
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,11,2015,54.51167,13.050002,Coast,3.27777777777778,12.8,7.29
GB2 I.Vilm s.,105010285,Greifswalder Bodden,11,2015,54.26667,13.516671,Coast,1.53333333333333,7.5,9.435
GB3 Daenische Wiek n.,105010306,Daenische Wiek,11,2015,54.15,13.483331,Coast,1.37142857142857,7.5,9.12
GB7 Struck,105010701,Greifswalder Bodden,11,2015,54.20667,13.653331,Coast,1.72,8,9.495
GB19 Zentralbereich,105011907,Greifswalder Bodden,11,2015,54.20667,13.566671,Coast,1.77142857142857,7.7,9.27
S66 Stralsund,109016609,Andershofer Bucht,11,2015,54.28667,13.131671,Coast,1.18571428571429,8.1,9.5
GB10 Ruden s.,111021001,Greifswalder Bodden,11,2015,54.18833,13.775001,Coast,2.025,7.65,9.215
AW1 Trockenort,111030108,Achterwasser,11,2015,54.01667,13.958331,Coast,0.8,2.4,8.4
P20 Peenemuende s.,111032085,Peenestrom,11,2015,54.121,13.773,Coast,1.25,6.45,8.6
P42 Wolgast s.,111034208,Peenestrom,11,2015,54.023358,13.760763,Coast,0.977777777777778,4.1,8.65
P48 Lassan,111034806,Peenestrom,11,2015,53.96667,13.891671,Coast,0.78,2.2,8.7
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,11,2015,54.20333,13.905002,Coast,3.03,7.7,9.34
RB2 Vitte oe.,112190202,Vitter Bodden,11,2015,54.57,13.131672,Coast,2.3125,9,7.3
RB3 Bugspitze s.,112190309,Rassower Strom,11,2015,54.55333,13.178332,Coast,2.18888888888889,10.4,5.9
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,11,2015,54.56333,13.293332,Coast,1.76,8.8,5.66
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,11,2015,54.54333,13.426672,Coast,1.11428571428571,7.45,6.55
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,11,2015,54.50667,13.490002,Coast,1,7.55,6.85
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,11,2015,54.43167,13.491672,Coast,0.375,5.3,5.3
RB1 Schaprode w.,112400185,Schaproder Bodden,11,2015,54.515,13.125002,Coast,2.1,8.8,7.2
DB1 Pramort,103050101,Barther Fahrwasser,12,2015,54.42,12.926671,Coast,1.39090909090909,10.4,5.8
DB2 Sundische Wiese,103050208,Grabow,12,2015,54.39167,12.838331,Coast,0.55,8.7,5.7
DB6 Barth oe.,103050603,Barther Bodden,12,2015,54.395001,12.750001,Coast,0.45,7.1,5.9
DB10 Bodstedt n.,103051008,Bodstedter Bodden,12,2015,54.395001,12.623331,Coast,0.35,6.5,5.8
DB16 Saal nw.,103051606,Saaler Bodden,12,2015,54.335001,12.448331,Coast,0.25,4.8,5.9
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,12,2015,54.40167,13.105001,Coast,1.675,11.1,5.57
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,12,2015,54.51167,13.050002,Coast,3.27777777777778,15.3,6.92
GB2 I.Vilm s.,105010285,Greifswalder Bodden,12,2015,54.26667,13.516671,Coast,1.53333333333333,7.855,3.96318181818182
GB3 Daenische Wiek n.,105010306,Daenische Wiek,12,2015,54.15,13.483331,Coast,1.37142857142857,7.91,3.815
GB7 Struck,105010701,Greifswalder Bodden,12,2015,54.20667,13.653331,Coast,1.72,7.97,3.97863636363636
GB19 Zentralbereich,105011907,Greifswalder Bodden,12,2015,54.20667,13.566671,Coast,1.77142857142857,7.91,4.02090909090909
S66 Stralsund,109016609,Andershofer Bucht,12,2015,54.28667,13.131671,Coast,1.18571428571429,8.49,3.27454545454545
GB10 Ruden s.,111021001,Greifswalder Bodden,12,2015,54.18833,13.775001,Coast,2.025,7.645,3.9705
AW1 Trockenort,111030108,Achterwasser,12,2015,54.01667,13.958331,Coast,0.8,2.9,4.9
P20 Peenemuende s.,111032085,Peenestrom,12,2015,54.121,13.773,Coast,1.25,7.8,6.05
P42 Wolgast s.,111034208,Peenestrom,12,2015,54.023358,13.760763,Coast,0.977777777777778,7.35,5.75
P48 Lassan,111034806,Peenestrom,12,2015,53.96667,13.891671,Coast,0.78,2.8,4.8
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,12,2015,54.20333,13.905002,Coast,3.03,7.975,4.59722222222222
RB2 Vitte oe.,112190202,Vitter Bodden,12,2015,54.57,13.131672,Coast,2.3125,11.4,5.7
RB3 Bugspitze s.,112190309,Rassower Strom,12,2015,54.55333,13.178332,Coast,2.18888888888889,12,6.115
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,12,2015,54.56333,13.293332,Coast,1.76,11.8,6.28
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,12,2015,54.54333,13.426672,Coast,1.11428571428571,7.64444444444444,3.48166666666667
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,12,2015,54.50667,13.490002,Coast,1,7.80555555555556,3.716
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,12,2015,54.43167,13.491672,Coast,0.375,5.2,4
RB1 Schaprode w.,112400185,Schaproder Bodden,12,2015,54.515,13.125002,Coast,2.1,10.7,5.6
DB1 Pramort,103050101,Barther Fahrwasser,1,2016,54.42,12.926671,Coast,1.72,9.56363636363636,3
DB2 Sundische Wiese,103050208,Grabow,1,2016,54.39167,12.838331,Coast,0.828571428571429,8.69090909090909,2.96666666666667
DB6 Barth oe.,103050603,Barther Bodden,1,2016,54.395001,12.750001,Coast,0.56,7.85454545454545,2.85833333333333
DB10 Bodstedt n.,103051008,Bodstedter Bodden,1,2016,54.395001,12.623331,Coast,1.45,6.48636363636364,3.09090909090909
DB16 Saal nw.,103051606,Saaler Bodden,1,2016,54.335001,12.448331,Coast,1,4.44545454545455,3.04
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,1,2016,54.40167,13.105001,Coast,1.88,8.66111111111111,2.56989583333333
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,1,2016,54.51167,13.050002,Coast,3.33333333333333,10.1722222222222,3.601
GB2 I.Vilm s.,105010285,Greifswalder Bodden,1,2016,54.26667,13.516671,Coast,2.125,7.76111111111111,2.63181818181818
GB3 Daenische Wiek n.,105010306,Daenische Wiek,1,2016,54.15,13.483331,Coast,2.15,7.78333333333333,2.51
GB7 Struck,105010701,Greifswalder Bodden,1,2016,54.20667,13.653331,Coast,2.35714285714286,7.7,2.78181818181818
GB19 Zentralbereich,105011907,Greifswalder Bodden,1,2016,54.20667,13.566671,Coast,2.58571428571429,7.76111111111111,2.64
S66 Stralsund,109016609,Andershofer Bucht,1,2016,54.28667,13.131671,Coast,1.6,8.27777777777778,2.61916666666667
GB10 Ruden s.,111021001,Greifswalder Bodden,1,2016,54.18833,13.775001,Coast,1.31428571428571,7.04444444444444,2.78545454545455
AW1 Trockenort,111030108,Achterwasser,1,2016,54.01667,13.958331,Coast,0.675,2.48181818181818,2.74
P20 Peenemuende s.,111032085,Peenestrom,1,2016,54.121,13.773,Coast,1.67777777777778,5.50454545454545,2.86666666666667
P42 Wolgast s.,111034208,Peenestrom,1,2016,54.023358,13.760763,Coast,0.6875,4.23636363636364,2.37916666666667
P48 Lassan,111034806,Peenestrom,1,2016,53.96667,13.891671,Coast,0.744444444444444,2.39090909090909,2.61818181818182
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,1,2016,54.20333,13.905002,Coast,2.31666666666667,7.70555555555556,3.04333333333333
RB2 Vitte oe.,112190202,Vitter Bodden,1,2016,54.57,13.131672,Coast,2.61111111111111,9.01818181818182,3.06
RB3 Bugspitze s.,112190309,Rassower Strom,1,2016,54.55333,13.178332,Coast,1.93333333333333,9.20555555555556,3.78857142857143
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,1,2016,54.56333,13.293332,Coast,1.55714285714286,8.8,3.42428571428571
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,1,2016,54.54333,13.426672,Coast,1.2,8.18333333333333,3.08428571428571
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,1,2016,54.50667,13.490002,Coast,1.1125,8.15555555555556,3.08571428571429
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,1,2016,54.43167,13.491672,Coast,0.45,5.25454545454545,2.8375
RB1 Schaprode w.,112400185,Schaproder Bodden,1,2016,54.515,13.125002,Coast,2.57,9,3.025
DB1 Pramort,103050101,Barther Fahrwasser,2,2016,54.42,12.926671,Coast,1.72,12.1,3.9
DB2 Sundische Wiese,103050208,Grabow,2,2016,54.39167,12.838331,Coast,0.828571428571429,8.7,4.2
DB6 Barth oe.,103050603,Barther Bodden,2,2016,54.395001,12.750001,Coast,0.56,7.3,4.2
DB10 Bodstedt n.,103051008,Bodstedter Bodden,2,2016,54.395001,12.623331,Coast,1.45,6.05,2.6
DB16 Saal nw.,103051606,Saaler Bodden,2,2016,54.335001,12.448331,Coast,1,4.1,2.4
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,2,2016,54.40167,13.105001,Coast,1.88,8.66111111111111,1.63333333333333
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,2,2016,54.51167,13.050002,Coast,3.33333333333333,10.1722222222222,3.34
GB2 I.Vilm s.,105010285,Greifswalder Bodden,2,2016,54.26667,13.516671,Coast,2.125,7.76111111111111,1.66
GB3 Daenische Wiek n.,105010306,Daenische Wiek,2,2016,54.15,13.483331,Coast,2.15,7.78333333333333,1.523
GB7 Struck,105010701,Greifswalder Bodden,2,2016,54.20667,13.653331,Coast,2.35714285714286,7.7,1.38571428571429
GB19 Zentralbereich,105011907,Greifswalder Bodden,2,2016,54.20667,13.566671,Coast,2.58571428571429,7.76111111111111,1.40547619047619
S66 Stralsund,109016609,Andershofer Bucht,2,2016,54.28667,13.131671,Coast,1.6,8.27777777777778,1.57285714285714
GB10 Ruden s.,111021001,Greifswalder Bodden,2,2016,54.18833,13.775001,Coast,1.31428571428571,7.04444444444444,1.781
AW1 Trockenort,111030108,Achterwasser,2,2016,54.01667,13.958331,Coast,0.675,2.8,3.2
P20 Peenemuende s.,111032085,Peenestrom,2,2016,54.121,13.773,Coast,1.67777777777778,7.6,3.25
P42 Wolgast s.,111034208,Peenestrom,2,2016,54.023358,13.760763,Coast,0.6875,5.65,3.45
P48 Lassan,111034806,Peenestrom,2,2016,53.96667,13.891671,Coast,0.744444444444444,2.8,3.2
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,2,2016,54.20333,13.905002,Coast,2.31666666666667,7.70555555555556,1.55727272727273
RB2 Vitte oe.,112190202,Vitter Bodden,2,2016,54.57,13.131672,Coast,2.61111111111111,8.8,4.3
RB3 Bugspitze s.,112190309,Rassower Strom,2,2016,54.55333,13.178332,Coast,1.93333333333333,9.20555555555556,1.88571428571429
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,2,2016,54.56333,13.293332,Coast,1.55714285714286,8.8,1.81714285714286
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,2,2016,54.54333,13.426672,Coast,1.2,8.18333333333333,1.815
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,2,2016,54.50667,13.490002,Coast,1.1125,8.15555555555556,1.88333333333333
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,2,2016,54.43167,13.491672,Coast,0.45,4.7,3.6
RB1 Schaprode w.,112400185,Schaproder Bodden,2,2016,54.515,13.125002,Coast,2.57,8.2,4.2
DB1 Pramort,103050101,Barther Fahrwasser,3,2016,54.42,12.926671,Coast,1.72,8.6,2.7
DB2 Sundische Wiese,103050208,Grabow,3,2016,54.39167,12.838331,Coast,0.828571428571429,8.5,2.8
DB6 Barth oe.,103050603,Barther Bodden,3,2016,54.395001,12.750001,Coast,0.56,7.6,2.7
DB10 Bodstedt n.,103051008,Bodstedter Bodden,3,2016,54.395001,12.623331,Coast,1.45,5.4,3.35
DB16 Saal nw.,103051606,Saaler Bodden,3,2016,54.335001,12.448331,Coast,1,3.7,2.8
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,3,2016,54.40167,13.105001,Coast,1.88,8.1,3.51
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,3,2016,54.51167,13.050002,Coast,3.33333333333333,10.15,3.495
GB2 I.Vilm s.,105010285,Greifswalder Bodden,3,2016,54.26667,13.516671,Coast,2.125,8.1,4.215
GB3 Daenische Wiek n.,105010306,Daenische Wiek,3,2016,54.15,13.483331,Coast,2.15,8,4.325
GB7 Struck,105010701,Greifswalder Bodden,3,2016,54.20667,13.653331,Coast,2.35714285714286,7.8,4.41
GB19 Zentralbereich,105011907,Greifswalder Bodden,3,2016,54.20667,13.566671,Coast,2.58571428571429,7.95,4.525
S66 Stralsund,109016609,Andershofer Bucht,3,2016,54.28667,13.131671,Coast,1.6,8.1,4.76
GB10 Ruden s.,111021001,Greifswalder Bodden,3,2016,54.18833,13.775001,Coast,1.31428571428571,6.25,4.865
AW1 Trockenort,111030108,Achterwasser,3,2016,54.01667,13.958331,Coast,0.675,2.4,5.5
P20 Peenemuende s.,111032085,Peenestrom,3,2016,54.121,13.773,Coast,1.67777777777778,3.45,5.3
P42 Wolgast s.,111034208,Peenestrom,3,2016,54.023358,13.760763,Coast,0.6875,2.6,5.45
P48 Lassan,111034806,Peenestrom,3,2016,53.96667,13.891671,Coast,0.744444444444444,2.1,5.7
O133 suedl. Greifsw. Oie,111071308,Pommersche Bucht,3,2016,54.20333,13.905002,Coast,2.31666666666667,7.9,4.285
RB2 Vitte oe.,112190202,Vitter Bodden,3,2016,54.57,13.131672,Coast,2.61111111111111,9,6
RB3 Bugspitze s.,112190309,Rassower Strom,3,2016,54.55333,13.178332,Coast,1.93333333333333,9,3.96
RB6 Wittower Faehre oe.,112280603,Breetzer Bodden,3,2016,54.56333,13.293332,Coast,1.55714285714286,8.5,4.08
RB9 Glowe sw.,112390909,Gr. Jasmunder Bodden,3,2016,54.54333,13.426672,Coast,1.2,7.9,3.815
RB10 Lietzow n.,112391004,Gr. Jasmunder Bodden,3,2016,54.50667,13.490002,Coast,1.1125,7.85,3.735
RB15 Buschvitz oe.,112391500,Kl. Jasmunder Bodden,3,2016,54.43167,13.491672,Coast,0.45,4.6,7.9
RB1 Schaprode w.,112400185,Schaproder Bodden,3,2016,54.515,13.125002,Coast,2.57,9.1,6.1
DB1 Pramort,103050101,Barther Fahrwasser,4,2016,54.42,12.926671,Coast,1.72,8,8.8
DB2 Sundische Wiese,103050208,Grabow,4,2016,54.39167,12.838331,Coast,0.828571428571429,7.3,9
DB6 Barth oe.,103050603,Barther Bodden,4,2016,54.395001,12.750001,Coast,0.56,5.9,9
DB10 Bodstedt n.,103051008,Bodstedter Bodden,4,2016,54.395001,12.623331,Coast,1.45,5.25,9.3
DB16 Saal nw.,103051606,Saaler Bodden,4,2016,54.335001,12.448331,Coast,1,3.6,9.1
KB90 Fahrwasser I.Libitz w.,103059085,Kubitzer Bodden,4,2016,54.40167,13.105001,Coast,1.88,8.05,8.86
GS Gellenstrom Hiddensee w.,103070503,Prerowbucht,4,2016,54.51167,13.050002,Coast,3.33333333333333,10.2,6.215
GB2 I.Vilm s.,105010285,Greifswalder Bodden,4,2016,54.26667,13.516671,Coast,2.125,7.9,9.225
GB3 Daenische Wiek n.,105010306,Daenische Wiek,4,2016,54.15,13.483331,Coast,2.15,7.9,9.25
GB7 Struck,105010701,Greifswalder Bodden,4,2016,54.20667,13.653331,Coast,2.35714285714286,7.9,8.92
GB19 Zentralbereich,105011907,Greifswalder Bodden,4,2016,54.20667,13.566671,Coast,2.58571428571429,7.9,8.72
S66 Stralsund,109016609,Andershofer Bucht,4,2016,54.28667,13.131671,Coast,1.6,8.4,9.15
GB10 Ruden s.,111021001,Greifswalder Bodden,4,2016,54.18833,13.775001,Coast,1.31428571428571,7.85,8.665
AW1 Trockenort,111030108,Achterwasser,4,2016,54.01667,13.958331,Coast,0.675,2.5,9.8
P20 Peenemuende s.,111032085,Peenestrom,4,2016,54.121,13.773,Coast,1.67777777777778,3.6,9.85
P42 Wolgast s.,111034208,Peenestrom,4,2016,54.023358,13.760763,Coast,0.6875,2.5,9.75
P48 Lassan,111034806,Peenestrom,4,2016,53.96667,13.891671,Coast,0.744444444444444,2.5,9.9
